log10_x,M_100,M_1000,M_10000,threshold_pos,threshold_neg
41.3,-0.019943,-0.014563,-0.017036,1.0,-1.0
41.4,0.018238,0.025722,0.028887,1.0,-1.0
41.5,-0.084356,-0.091574,-0.087679,1.0,-1.0
41.6,-0.067379,-0.072099,-0.063852,1.0,-1.0
41.7,0.092401,0.094089,0.098329,1.0,-1.0
41.8,-0.001479,0.001728,-0.005393,1.0,-1.0
41.9,0.024329,-0.007474,-0.011836,1.0,-1.0
42.0,-0.026821,-0.031900,-0.042504,1.0,-1.0
42.1,0.070031,0.077035,0.063719,1.0,-1.0
42.2,-0.020203,-0.027220,-0.022752,1.0,-1.0
42.3,-0.010352,-0.017317,-0.008733,1.0,-1.0
42.4,-0.113799,-0.107228,-0.105600,1.0,-1.0
42.5,0.111498,0.115660,0.109112,1.0,-1.0
42.6,-0.012193,-0.012254,-0.007627,1.0,-1.0
42.7,0.094266,0.106033,0.109520,1.0,-1.0
42.8,-0.063677,-0.040441,-0.040463,1.0,-1.0
42.9,0.086263,0.096349,0.084878,1.0,-1.0
43.0,-0.024713,-0.007785,-0.005203,1.0,-1.0
43.1,0.084875,0.084151,0.080295,1.0,-1.0
43.2,-0.134922,-0.116023,-0.112794,1.0,-1.0
43.3,0.006401,0.006272,-0.014246,1.0,-1.0
43.4,-0.117201,-0.105864,-0.100276,1.0,-1.0
43.5,0.000688,-0.028477,-0.030285,1.0,-1.0
43.6,-0.057835,-0.061635,-0.060832,1.0,-1.0
43.7,0.061111,0.077576,0.075738,1.0,-1.0
43.8,0.032558,0.040808,0.031239,1.0,-1.0
43.9,0.063088,0.061646,0.071495,1.0,-1.0
44.0,-0.004043,-0.029223,-0.028868,1.0,-1.0
44.1,0.080518,0.060685,0.051074,1.0,-1.0
44.2,-0.027129,-0.035779,-0.044152,1.0,-1.0
44.3,0.103930,0.140239,0.142363,1.0,-1.0
44.4,-0.096645,-0.136091,-0.151839,1.0,-1.0
44.5,-0.042881,-0.030677,-0.029422,1.0,-1.0
44.6,-0.034702,-0.029413,-0.036115,1.0,-1.0
44.7,-0.041489,-0.046549,-0.051801,1.0,-1.0
44.8,0.014417,-0.007147,0.007749,1.0,-1.0
44.9,-0.067014,-0.074477,-0.071753,1.0,-1.0
45.0,-0.075591,-0.074389,-0.075631,1.0,-1.0
45.1,0.054901,0.057181,0.061696,1.0,-1.0
45.2,0.083049,0.077983,0.080732,1.0,-1.0
45.3,0.016132,0.021539,0.030972,1.0,-1.0
45.4,0.057512,0.049371,0.043456,1.0,-1.0
45.5,-0.008654,-0.021041,-0.020298,1.0,-1.0
45.6,0.137170,0.143790,0.145739,1.0,-1.0
45.7,-0.066115,-0.071435,-0.066683,1.0,-1.0
45.8,-0.063392,-0.078626,-0.071380,1.0,-1.0
45.9,-0.084713,-0.118307,-0.123522,1.0,-1.0
46.0,0.036119,0.034814,0.038587,1.0,-1.0
46.1,-0.029604,-0.026929,-0.036227,1.0,-1.0
46.2,0.000430,0.008806,0.010098,1.0,-1.0
46.3,-0.063763,-0.081879,-0.080914,1.0,-1.0
46.4,0.078266,0.085457,0.090973,1.0,-1.0
46.5,0.071149,0.077511,0.089594,1.0,-1.0
46.6,-0.033684,-0.048111,-0.060049,1.0,-1.0
46.7,-0.055805,-0.071417,-0.067418,1.0,-1.0
46.8,-0.003637,-0.002164,-0.023527,1.0,-1.0
46.9,0.001498,-0.000503,0.001529,1.0,-1.0
47.0,0.054826,0.049567,0.054877,1.0,-1.0
47.1,-0.040246,-0.052614,-0.055024,1.0,-1.0
47.2,0.041020,0.028609,0.024450,1.0,-1.0
47.3,0.062740,0.070660,0.084201,1.0,-1.0
47.4,-0.021377,-0.012887,-0.016603,1.0,-1.0
47.5,0.029609,-0.002243,-0.008454,1.0,-1.0
47.6,-0.042572,-0.018313,-0.018184,1.0,-1.0
47.7,0.061471,0.053900,0.054853,1.0,-1.0
47.8,-0.055667,-0.023949,-0.024334,1.0,-1.0
47.9,0.009590,0.018322,0.028025,1.0,-1.0
48.0,-0.055232,-0.070975,-0.081878,1.0,-1.0
48.1,0.050965,0.073409,0.081669,1.0,-1.0
48.2,-0.081094,-0.061865,-0.052871,1.0,-1.0
48.3,0.104263,0.092921,0.085648,1.0,-1.0
48.4,-0.154658,-0.118486,-0.119527,1.0,-1.0
48.5,0.065701,0.083341,0.089298,1.0,-1.0
48.6,-0.100467,-0.111478,-0.123279,1.0,-1.0
48.7,0.102368,0.126314,0.121178,1.0,-1.0
48.8,-0.037649,-0.052339,-0.054587,1.0,-1.0
48.9,0.080306,0.060431,0.054193,1.0,-1.0
49.0,-0.032058,-0.056477,-0.065103,1.0,-1.0
49.1,0.089229,0.069532,0.067987,1.0,-1.0
49.2,-0.078852,-0.062535,-0.058051,1.0,-1.0
49.3,-0.000012,-0.020584,-0.027197,1.0,-1.0
49.4,-0.064264,-0.044067,-0.052020,1.0,-1.0
49.5,-0.009495,-0.012641,-0.012788,1.0,-1.0
49.6,-0.040055,-0.077945,-0.074840,1.0,-1.0
49.7,0.000099,0.004899,0.010499,1.0,-1.0
49.8,0.018835,0.032450,0.035305,1.0,-1.0
49.9,0.106509,0.112082,0.103224,1.0,-1.0
50.0,0.014887,-0.008601,-0.007263,1.0,-1.0
50.1,0.004693,0.015763,0.012283,1.0,-1.0
50.2,-0.054985,-0.059719,-0.055849,1.0,-1.0
50.3,-0.000165,0.022751,0.032402,1.0,-1.0
50.4,0.086919,0.086806,0.085749,1.0,-1.0
50.5,-0.015427,-0.006783,-0.022348,1.0,-1.0
50.6,-0.049427,-0.075358,-0.068917,1.0,-1.0
50.7,0.022909,0.002749,-0.001132,1.0,-1.0
50.8,0.027161,0.019460,0.023068,1.0,-1.0
50.9,0.046225,0.036261,0.032980,1.0,-1.0
51.0,-0.075815,-0.086220,-0.099388,1.0,-1.0
51.1,-0.073338,-0.079214,-0.081106,1.0,-1.0
51.2,0.031751,0.031011,0.013103,1.0,-1.0
51.3,0.017010,0.012449,0.018873,1.0,-1.0
51.4,0.074243,0.096973,0.100500,1.0,-1.0
51.5,-0.011444,0.004474,0.004036,1.0,-1.0
51.6,0.029524,0.025944,0.025924,1.0,-1.0
51.7,-0.018423,-0.026070,-0.022714,1.0,-1.0
51.8,-0.004053,-0.016089,-0.024764,1.0,-1.0
51.9,-0.127286,-0.132833,-0.130890,1.0,-1.0
52.0,-0.056748,-0.062311,-0.060966,1.0,-1.0
52.1,-0.055103,-0.035347,-0.038692,1.0,-1.0
52.2,0.074799,0.121300,0.122867,1.0,-1.0
52.3,0.049787,0.020837,0.018780,1.0,-1.0
52.4,0.014256,0.036522,0.040469,1.0,-1.0
52.5,0.043755,0.023800,0.019225,1.0,-1.0
52.6,0.071751,0.052246,0.045096,1.0,-1.0
52.7,0.009293,0.005638,0.004470,1.0,-1.0
52.8,-0.015384,-0.022908,-0.026401,1.0,-1.0
52.9,-0.050514,-0.056321,-0.047056,1.0,-1.0
53.0,-0.076706,-0.071668,-0.061812,1.0,-1.0
53.1,0.026168,0.012227,0.013484,1.0,-1.0
53.2,-0.064117,-0.076904,-0.073331,1.0,-1.0
53.3,0.066392,0.094817,0.089226,1.0,-1.0
53.4,-0.031608,-0.023882,-0.027654,1.0,-1.0
53.5,0.077258,0.102500,0.106188,1.0,-1.0
53.6,-0.060043,-0.053931,-0.047037,1.0,-1.0
53.7,0.022142,0.025371,0.025084,1.0,-1.0
53.8,-0.034099,-0.068427,-0.066512,1.0,-1.0
53.9,0.085416,0.112207,0.109190,1.0,-1.0
54.0,-0.065862,-0.085984,-0.089552,1.0,-1.0
54.1,-0.003221,0.015482,0.018253,1.0,-1.0
54.2,-0.053960,-0.051178,-0.069879,1.0,-1.0
54.3,0.113899,0.093692,0.094212,1.0,-1.0
54.4,-0.016902,0.011227,0.014101,1.0,-1.0
54.5,0.030908,0.027481,0.033499,1.0,-1.0
54.6,-0.096403,-0.087407,-0.095727,1.0,-1.0
54.7,0.116123,0.110769,0.110756,1.0,-1.0
54.8,-0.009977,-0.027139,-0.030545,1.0,-1.0
54.9,0.012773,0.010003,-0.001868,1.0,-1.0
55.0,-0.030048,-0.037131,-0.040238,1.0,-1.0
55.1,0.027440,0.040155,0.039697,1.0,-1.0
55.2,0.012877,0.001583,-0.004267,1.0,-1.0
55.3,-0.039990,-0.044790,-0.052798,1.0,-1.0
55.4,-0.141970,-0.136649,-0.130998,1.0,-1.0
55.5,0.035387,0.040738,0.031368,1.0,-1.0
55.6,0.009954,-0.003614,-0.006787,1.0,-1.0
55.7,0.088451,0.071920,0.065657,1.0,-1.0
55.8,-0.048150,-0.050190,-0.060363,1.0,-1.0
55.9,-0.006165,-0.003921,-0.003530,1.0,-1.0
56.0,0.155759,0.142208,0.142636,1.0,-1.0
56.1,0.011524,0.009564,0.018473,1.0,-1.0
56.2,0.047497,0.053493,0.048028,1.0,-1.0
56.3,-0.119734,-0.145183,-0.154296,1.0,-1.0
56.4,-0.070475,-0.047007,-0.044274,1.0,-1.0
56.5,-0.030638,-0.036704,-0.035518,1.0,-1.0
56.6,-0.015812,-0.021025,-0.020145,1.0,-1.0
56.7,-0.079753,-0.112852,-0.120286,1.0,-1.0
56.8,0.022242,0.008676,0.010797,1.0,-1.0
56.9,-0.101951,-0.081203,-0.088357,1.0,-1.0
57.0,0.068131,0.084770,0.075126,1.0,-1.0
57.1,-0.019017,-0.035138,-0.024249,1.0,-1.0
57.2,0.089298,0.090781,0.092457,1.0,-1.0
57.3,0.066208,0.039602,0.042821,1.0,-1.0
57.4,0.054286,0.057012,0.059978,1.0,-1.0
57.5,-0.004078,-0.033382,-0.029336,1.0,-1.0
57.6,0.031953,0.029336,0.025781,1.0,-1.0
57.7,-0.027359,-0.030883,-0.029738,1.0,-1.0
57.8,0.028464,0.014809,0.013583,1.0,-1.0
57.9,-0.044928,-0.058482,-0.059775,1.0,-1.0
58.0,-0.075094,-0.064390,-0.060550,1.0,-1.0
58.1,0.024135,0.036656,0.031711,1.0,-1.0
58.2,-0.020896,-0.034160,-0.044910,1.0,-1.0
58.3,0.018040,0.024797,0.018085,1.0,-1.0
58.4,0.048444,0.051880,0.052494,1.0,-1.0
58.5,0.010484,0.018793,0.013354,1.0,-1.0
58.6,0.033435,0.018053,0.021512,1.0,-1.0
58.7,0.053617,0.070132,0.066986,1.0,-1.0
58.8,-0.114977,-0.101372,-0.096941,1.0,-1.0
58.9,0.042951,0.039895,0.042774,1.0,-1.0
59.0,-0.079418,-0.078204,-0.072191,1.0,-1.0
59.1,0.084454,0.105724,0.097322,1.0,-1.0
59.2,-0.057121,-0.048109,-0.051702,1.0,-1.0
59.3,-0.016862,-0.040955,-0.039355,1.0,-1.0
59.4,-0.018942,-0.041921,-0.037694,1.0,-1.0
59.5,0.080270,0.072803,0.083652,1.0,-1.0
59.6,-0.016379,-0.038148,-0.035254,1.0,-1.0
59.7,0.020524,-0.010991,-0.008120,1.0,-1.0
59.8,-0.147382,-0.152129,-0.153927,1.0,-1.0
59.9,0.036770,0.031457,0.035094,1.0,-1.0
60.0,-0.050585,-0.059915,-0.070800,1.0,-1.0
60.1,0.112935,0.124816,0.124960,1.0,-1.0
60.2,-0.012376,-0.024180,-0.018376,1.0,-1.0
60.3,-0.006055,-0.038115,-0.037531,1.0,-1.0
60.4,-0.028012,-0.028478,-0.031692,1.0,-1.0
60.5,0.045751,0.046431,0.039974,1.0,-1.0
60.6,-0.048948,-0.054506,-0.059028,1.0,-1.0
60.7,0.002112,-0.029350,-0.037286,1.0,-1.0
60.8,-0.060301,-0.049195,-0.051447,1.0,-1.0
60.9,0.106577,0.100229,0.104435,1.0,-1.0
61.0,0.022292,0.063453,0.068624,1.0,-1.0
61.1,0.024453,0.008622,0.005845,1.0,-1.0
61.2,0.012219,0.020519,0.009805,1.0,-1.0
61.3,0.039740,0.010450,0.008718,1.0,-1.0
61.4,-0.008924,-0.009944,-0.017407,1.0,-1.0
61.5,-0.080141,-0.096992,-0.084999,1.0,-1.0
61.6,-0.073236,-0.095802,-0.094907,1.0,-1.0
61.7,-0.051220,-0.055728,-0.052912,1.0,-1.0
61.8,0.093097,0.094980,0.096007,1.0,-1.0
61.9,-0.017605,-0.026960,-0.030397,1.0,-1.0
62.0,0.050507,0.061257,0.058638,1.0,-1.0
62.1,-0.032542,-0.022413,-0.025055,1.0,-1.0
62.2,0.043537,0.028592,0.034093,1.0,-1.0
62.3,-0.028485,-0.004653,-0.009474,1.0,-1.0
62.4,0.034271,0.042998,0.034929,1.0,-1.0
62.5,-0.060672,-0.072671,-0.064858,1.0,-1.0
62.6,0.091050,0.089891,0.081752,1.0,-1.0
62.7,-0.111315,-0.102507,-0.108194,1.0,-1.0
62.8,-0.025113,-0.000907,-0.001031,1.0,-1.0
62.9,0.046087,0.052115,0.058891,1.0,-1.0
63.0,0.117056,0.111810,0.097606,1.0,-1.0
63.1,0.013440,0.015450,0.014252,1.0,-1.0
63.2,-0.007981,-0.037795,-0.045739,1.0,-1.0
63.3,-0.086333,-0.100021,-0.100605,1.0,-1.0
63.4,0.062310,0.040699,0.042963,1.0,-1.0
63.5,0.029763,0.033425,0.044383,1.0,-1.0
63.6,-0.076026,-0.082364,-0.066783,1.0,-1.0
63.7,-0.017347,0.000612,0.002068,1.0,-1.0
63.8,-0.034959,-0.054580,-0.053276,1.0,-1.0
63.9,-0.003136,-0.014558,-0.007237,1.0,-1.0
64.0,0.001743,0.003699,-0.001230,1.0,-1.0
64.1,-0.070791,-0.074018,-0.075882,1.0,-1.0
64.2,-0.013971,-0.001121,-0.004426,1.0,-1.0
64.3,0.062782,0.066119,0.072489,1.0,-1.0
64.4,0.004856,0.016609,0.014792,1.0,-1.0
64.5,0.068329,0.074165,0.077224,1.0,-1.0
64.6,-0.054201,-0.032107,-0.040063,1.0,-1.0
64.7,0.167538,0.175326,0.163491,1.0,-1.0
64.8,-0.021243,-0.024274,-0.011869,1.0,-1.0
64.9,0.000626,-0.011301,-0.018251,1.0,-1.0
65.0,-0.201295,-0.189852,-0.190658,1.0,-1.0
65.1,-0.017957,-0.018122,-0.006459,1.0,-1.0
65.2,-0.092488,-0.097901,-0.099923,1.0,-1.0
65.3,0.107093,0.097795,0.101300,1.0,-1.0
65.4,-0.064135,-0.049736,-0.046693,1.0,-1.0
65.5,0.121369,0.115181,0.105515,1.0,-1.0
65.6,-0.021647,-0.035423,-0.030441,1.0,-1.0
65.7,0.127386,0.102477,0.108944,1.0,-1.0
65.8,-0.005925,0.005392,0.002293,1.0,-1.0
65.9,0.068200,0.086905,0.095457,1.0,-1.0
66.0,-0.032633,-0.009662,-0.021056,1.0,-1.0
66.1,-0.008276,-0.041586,-0.053645,1.0,-1.0
66.2,-0.080472,-0.065502,-0.073512,1.0,-1.0
66.3,0.060256,0.076376,0.078257,1.0,-1.0
66.4,0.014458,0.007302,-0.000832,1.0,-1.0
66.5,-0.009016,-0.004971,-0.016323,1.0,-1.0
66.6,-0.024274,0.005130,0.006283,1.0,-1.0
66.7,-0.088314,-0.094663,-0.101546,1.0,-1.0
66.8,0.027197,0.029761,0.029746,1.0,-1.0
66.9,0.042081,0.046003,0.045796,1.0,-1.0
67.0,-0.091404,-0.103887,-0.099062,1.0,-1.0
67.1,0.046953,0.074461,0.071305,1.0,-1.0
67.2,-0.024014,-0.011552,-0.011016,1.0,-1.0
67.3,-0.014305,-0.014284,-0.021034,1.0,-1.0
67.4,0.029685,-0.007410,-0.013830,1.0,-1.0
67.5,-0.073736,-0.077265,-0.070541,1.0,-1.0
67.6,0.061242,0.056929,0.037753,1.0,-1.0
67.7,-0.005420,0.007184,0.005347,1.0,-1.0
67.8,0.009767,0.031701,0.026708,1.0,-1.0
67.9,0.008622,-0.001816,-0.008525,1.0,-1.0
68.0,-0.003832,-0.016549,-0.011668,1.0,-1.0
68.1,0.008290,0.050005,0.056460,1.0,-1.0
68.2,0.108284,0.120842,0.126606,1.0,-1.0
68.3,-0.034004,-0.023135,-0.026488,1.0,-1.0
68.4,0.009042,-0.013267,-0.012529,1.0,-1.0
68.5,-0.164515,-0.179713,-0.185111,1.0,-1.0
68.6,-0.002424,-0.003863,-0.005519,1.0,-1.0
68.7,0.019220,0.014663,0.011955,1.0,-1.0
68.8,0.113566,0.113213,0.114168,1.0,-1.0
68.9,-0.050427,-0.064715,-0.059163,1.0,-1.0
69.0,0.003485,0.001026,0.001719,1.0,-1.0
69.1,0.010579,-0.005550,-0.011023,1.0,-1.0
69.2,0.087616,0.126737,0.124485,1.0,-1.0
69.3,0.021973,0.024510,0.022231,1.0,-1.0
69.4,-0.061742,-0.053535,-0.042708,1.0,-1.0
69.5,-0.025325,-0.030366,-0.021931,1.0,-1.0
69.6,-0.035746,-0.063526,-0.063364,1.0,-1.0
69.7,0.024003,0.037954,0.046484,1.0,-1.0
69.8,-0.009646,-0.021832,-0.011021,1.0,-1.0
69.9,0.010235,-0.013775,-0.007566,1.0,-1.0
70.0,-0.026144,-0.032571,-0.030842,1.0,-1.0
70.1,-0.036126,-0.027469,-0.023148,1.0,-1.0
70.2,-0.107383,-0.106177,-0.112899,1.0,-1.0
70.3,0.127115,0.125716,0.140115,1.0,-1.0
70.4,-0.008953,-0.001428,-0.002531,1.0,-1.0
70.5,0.108239,0.115540,0.114296,1.0,-1.0
70.6,-0.041838,-0.061120,-0.065606,1.0,-1.0
70.7,0.010719,-0.007264,-0.008626,1.0,-1.0
70.8,-0.000181,0.018463,0.013495,1.0,-1.0
70.9,0.032354,0.040822,0.035372,1.0,-1.0
71.0,-0.111260,-0.133909,-0.138599,1.0,-1.0
71.1,0.003648,0.025477,0.030425,1.0,-1.0
71.2,-0.071768,-0.081423,-0.081684,1.0,-1.0
71.3,0.150074,0.152782,0.156133,1.0,-1.0
71.4,-0.042272,-0.050209,-0.060017,1.0,-1.0
71.5,0.063274,0.074373,0.068561,1.0,-1.0
71.6,0.016089,0.002854,-0.003108,1.0,-1.0
71.7,0.078681,0.079239,0.084125,1.0,-1.0
71.8,-0.037589,-0.032670,-0.040771,1.0,-1.0
71.9,-0.058495,-0.027830,-0.029319,1.0,-1.0
72.0,-0.110897,-0.120949,-0.129146,1.0,-1.0
72.1,0.030838,0.040710,0.035816,1.0,-1.0
72.2,0.001825,-0.018572,-0.032906,1.0,-1.0
72.3,-0.060214,-0.059142,-0.063720,1.0,-1.0
72.4,-0.056517,-0.079618,-0.073076,1.0,-1.0
72.5,-0.002344,-0.026486,-0.026139,1.0,-1.0
72.6,0.072161,0.067996,0.076171,1.0,-1.0
72.7,0.057628,0.077154,0.068606,1.0,-1.0
72.8,-0.012167,-0.021456,-0.010172,1.0,-1.0
72.9,-0.037417,-0.041820,-0.042944,1.0,-1.0
73.0,0.073288,0.079512,0.072992,1.0,-1.0
73.1,0.006550,0.021116,0.015933,1.0,-1.0
73.2,0.049258,0.058154,0.062307,1.0,-1.0
73.3,-0.059749,-0.042641,-0.045051,1.0,-1.0
73.4,0.088775,0.096935,0.094588,1.0,-1.0
73.5,-0.038921,-0.028370,-0.014845,1.0,-1.0
73.6,-0.077861,-0.082407,-0.083489,1.0,-1.0
73.7,-0.072388,-0.070206,-0.065544,1.0,-1.0
73.8,0.014257,0.020264,0.028352,1.0,-1.0
73.9,-0.004399,-0.013259,-0.005970,1.0,-1.0
74.0,0.101592,0.099199,0.088707,1.0,-1.0
74.1,-0.053772,-0.067178,-0.062498,1.0,-1.0
74.2,0.099606,0.099870,0.108922,1.0,-1.0
74.3,0.043845,0.034219,0.038395,1.0,-1.0
74.4,0.037084,0.039769,0.024016,1.0,-1.0
74.5,-0.050823,-0.039518,-0.032263,1.0,-1.0
74.6,-0.052650,-0.060576,-0.064695,1.0,-1.0
74.7,-0.073355,-0.060376,-0.069293,1.0,-1.0
74.8,0.000608,-0.003649,-0.001460,1.0,-1.0
74.9,-0.014243,-0.019386,-0.028545,1.0,-1.0
75.0,-0.020244,-0.029928,-0.039908,1.0,-1.0
75.1,0.066201,0.059272,0.060263,1.0,-1.0
75.2,0.020319,0.009985,0.004105,1.0,-1.0
75.3,-0.012573,-0.015931,-0.016960,1.0,-1.0
75.4,-0.047765,-0.051400,-0.051909,1.0,-1.0
75.5,0.009613,0.021645,0.016294,1.0,-1.0
75.6,0.009370,0.008668,0.021860,1.0,-1.0
75.7,-0.017312,-0.004008,-0.001065,1.0,-1.0
75.8,-0.085566,-0.095081,-0.101785,1.0,-1.0
75.9,0.043492,0.066041,0.070779,1.0,-1.0
76.0,-0.004542,0.006434,0.007978,1.0,-1.0
76.1,0.105395,0.118807,0.110284,1.0,-1.0
76.2,-0.028045,-0.063903,-0.065755,1.0,-1.0
76.3,0.021810,0.025362,0.023434,1.0,-1.0
76.4,0.014760,0.011731,0.013288,1.0,-1.0
76.5,0.075268,0.068000,0.068159,1.0,-1.0
76.6,0.007518,0.007155,0.009766,1.0,-1.0
76.7,-0.005792,0.007513,0.005776,1.0,-1.0
76.8,-0.085871,-0.082874,-0.079267,1.0,-1.0
76.9,0.048038,0.031026,0.038036,1.0,-1.0
77.0,-0.077932,-0.047783,-0.045665,1.0,-1.0
77.1,0.001589,-0.026889,-0.014013,1.0,-1.0
77.2,-0.134797,-0.153109,-0.149105,1.0,-1.0
77.3,0.045177,0.015612,0.039276,1.0,-1.0
77.4,0.009025,0.026275,0.020680,1.0,-1.0
77.5,0.073563,0.077497,0.080317,1.0,-1.0
77.6,-0.031546,-0.039868,-0.036138,1.0,-1.0
77.7,0.045632,0.045939,0.060291,1.0,-1.0
77.8,0.032143,0.015951,0.033198,1.0,-1.0
77.9,0.059274,0.061952,0.074982,1.0,-1.0
78.0,-0.011285,-0.022261,-0.014116,1.0,-1.0
78.1,-0.160016,-0.133935,-0.123943,1.0,-1.0
78.2,0.006500,0.015283,0.007363,1.0,-1.0
78.3,0.004186,-0.006959,-0.004150,1.0,-1.0
78.4,0.055017,0.050280,0.050143,1.0,-1.0
78.5,-0.039517,-0.020243,-0.030845,1.0,-1.0
78.6,0.033537,0.042617,0.050487,1.0,-1.0
78.7,-0.020338,-0.023344,-0.023855,1.0,-1.0
78.8,0.140816,0.148844,0.148260,1.0,-1.0
78.9,-0.130604,-0.145502,-0.144180,1.0,-1.0
79.0,0.072976,0.068546,0.072762,1.0,-1.0
79.1,-0.025788,-0.063599,-0.051560,1.0,-1.0
79.2,0.038261,0.017855,0.017544,1.0,-1.0
79.3,-0.009278,-0.015874,-0.017927,1.0,-1.0
79.4,-0.006546,-0.042118,-0.047473,1.0,-1.0
79.5,0.011938,0.035020,0.044200,1.0,-1.0
79.6,0.035759,0.033545,0.033926,1.0,-1.0
79.7,-0.073508,-0.038007,-0.054073,1.0,-1.0
79.8,-0.024004,-0.018491,-0.022409,1.0,-1.0
79.9,-0.014550,-0.023280,-0.017170,1.0,-1.0
80.0,0.039307,0.022937,0.024194,1.0,-1.0
80.1,0.003326,0.017039,0.025775,1.0,-1.0
80.2,-0.050471,-0.040224,-0.041891,1.0,-1.0
80.3,0.001436,-0.017053,-0.018544,1.0,-1.0
80.4,0.043931,0.070425,0.072522,1.0,-1.0
80.5,0.001509,-0.020210,-0.021452,1.0,-1.0
80.6,-0.069693,-0.073139,-0.060175,1.0,-1.0
80.7,-0.060677,-0.068193,-0.081097,1.0,-1.0
80.8,-0.030419,-0.018481,-0.007759,1.0,-1.0
80.9,0.087380,0.106206,0.110149,1.0,-1.0
81.0,-0.008143,-0.009948,-0.025829,1.0,-1.0
81.1,0.011423,0.013381,0.001379,1.0,-1.0
81.2,-0.012158,0.012276,0.026195,1.0,-1.0
81.3,0.104261,0.079626,0.084723,1.0,-1.0
81.4,0.035391,0.041219,0.043365,1.0,-1.0
